Gene	0	1	2	3
6127	5.12304E-05	4.04843E-05	3.59427E-05	2.44584E-05
6128	5.12304E-05	3.23953E-05	3.84108E-05	3.95732E-05
6129	6.61963E-05	4.70011E-05	6.5332E-05	8.59955E-05
6130	6.61963E-05	5.3324E-05	7.04576E-05	8.35163E-05
6131	8.33064E-05	8.12913E-05	6.69351E-05	4.62856E-05
6132	8.33064E-05	4.89228E-05	7.37161E-05	6.43926E-05
6133	9.59642E-05	9.88343E-05	0.000129417	0.000123599
6134	9.59642E-05	5.46134E-05	0.000133608	0.000134685
6135	0.000206738	0.000168787	0.000170163	0.000151156
6136	0.000206738	0.000218985	0.000183242	0.000143103
6137	0.000313259	0.000299236	0.000361175	0.000344707
6138	0.000313259	0.00030435	0.0003448	0.000351398
6139	0.000241966	0.000202693	0.000223929	0.000174869
6140	0.000241966	0.000156083	0.000200783	0.000136893
6141	0.000138582	0.000126711	0.000145427	0.000130013
6142	0.000138582	8.70826E-05	0.000149877	0.000151456
6143	0.000203373	0.000179421	0.000209007	0.000198547
6144	0.000203373	0.000197787	0.000266648	0.000274111
6145	0.000146243	0.000113845	0.000113731	9.89546E-05
6146	0.000146243	8.56619E-05	0.000133846	0.000167484
6147	0.000228265	0.000187607	0.00021126	0.000212928
6148	0.000228265	0.000133189	0.000246268	0.000298969
6149	0.000275795	0.000232289	0.000240826	0.000197803
6150	0.000275795	0.000287016	0.000316525	0.000328992
6151	0.000257205	0.000258963	0.000277709	0.000241198
6152	0.000257205	0.000213384	0.000333451	0.000371136
6153	0.000270453	0.000228253	0.000251084	0.000275148
6154	0.000270453	0.000246545	0.000299117	0.000328287
6155	0.000308661	0.000238972	0.000435147	0.00079506
6156	0.000308661	0.000309657	0.000345236	0.000415366
6157	0.000401941	0.000294821	0.000490958	0.000771065
6158	0.000401941	0.000423389	0.00036658	0.00021458
6159	8.549E-05	9.87609E-05	1.56374E-05	7.72784E-07
6160	8.549E-05	0.000104611	4.95924E-06	3.30529E-07
6161	0.000212788	9.61989E-05	2.04648E-07	0
6162	0.000212788	0.000120691	7.33534E-06	1.41782E-06
6163	0.000287742	0.000114412	7.13211E-07	5.64953E-07
6164	0.000287742	0.000231345	3.10586E-06	0
6165	0.000358409	0.000360285	0.000390295	0.000307594
6166	0.000358409	0.000375298	0.000312622	0.000239948
6167	5.62422E-05	4.04334E-05	4.87971E-05	3.65998E-05
6168	5.62422E-05	6.68163E-05	3.6771E-05	4.57586E-05
6169	0.00012358	0.000105463	0.00012522	0.000129636
6170	0.00012358	4.11586E-05	0.000110756	0.000120115
6171	0.000141898	0.00010886	0.000130918	9.89663E-05
6172	0.000141898	8.92809E-05	0.000215317	0.00031574
6173	0.000373831	0.00027523	0.000231644	0.000174503
6174	0.000373831	0.000270824	0.000173986	0.000136573
6175	0.000254129	0.000160469	0.000100561	3.50942E-05
6176	0.000254129	0.000199085	5.52751E-05	3.20153E-05
6177	0.000298023	0.000274941	0.000311853	0.000301219
6178	0.000298023	0.000410299	0.000280311	0.000228844
6179	0.000132746	0.000148766	0.000185652	0.000163136
6180	0.000132746	0.000103909	0.000232994	0.000214294
6181	0.000178999	0.000185121	0.000192745	0.000183826
6182	0.000178999	0.000185629	0.000154144	0.000130828
6183	0.000327865	0.00042722	6.71506E-05	4.40121E-06
6184	0.000327865	0.000290183	2.14434E-05	6.05128E-06
6185	0.000207345	0.000205901	0.0002492	0.00023307
6186	0.000207345	0.000192839	0.00028445	0.000305687
6187	0.000219886	0.000184064	0.000259495	0.000245992
6188	0.000219886	0.000182183	0.000193471	0.000183801
6189	0.000355363	0.000315176	0.000330626	0.000273291
6190	0.000355363	0.000368753	0.000354024	0.000255064
6191	0.000124028	8.62316E-05	1.70499E-05	4.77728E-07
6192	0.000124028	0.000101993	0	0
6193	0.000418413	0.000517978	5.04526E-05	2.19179E-06
6194	0.000418413	0.000543566	2.18805E-05	6.41987E-06
6195	5.02944E-05	4.60423E-05	5.65462E-05	4.72434E-05
6196	5.02944E-05	1.71998E-05	6.83911E-05	6.53651E-05
6197	8.76374E-05	9.54985E-05	0.000118908	0.00012777
6198	8.76374E-05	2.0604E-05	0.000162196	0.000144327
6199	0.000176067	0.00022236	0.000281815	0.000278747
6200	0.000176067	0.000206726	0.00027946	0.000307507
6201	0.000346821	0.000363569	4.97608E-05	4.7259E-06
6202	0.000346821	0.00037416	1.30825E-05	2.60938E-06
6203	0.000124492	0.000103382	5.16953E-05	1.56055E-05
6204	0.000124492	5.04175E-05	2.56104E-05	1.48959E-05
6205	0.000151252	0.0001545	0.000171632	0.000150644
6206	0.000151252	0.000133478	0.000166444	0.000154297
6207	0.000171785	0.000178642	0.000148879	8.14944E-05
6208	0.000171785	7.95101E-05	9.14176E-05	7.01727E-05
6209	7.23256E-05	3.16132E-05	3.76925E-06	0
6210	7.23256E-05	3.77646E-05	2.018E-05	2.93363E-05
6211	0.000196867	0.000252764	0.000328941	0.000320837
6212	0.000196867	0.000231845	0.000275059	0.000284764
6213	0.000104608	0.000113503	0.000194939	0.00021149
6214	0.000104608	7.70963E-05	0.000123825	0.000144241
6215	0.000223282	0.000292409	0.000302763	0.00027516
6216	0.000223282	0.000219377	0.000376069	0.000397694
6217	0.000215958	0.000301486	0.000342672	0.000363619
6218	0.000215958	0.000275714	0.000368838	0.000498872
6219	0.000158157	0.000210432	0.000250173	0.00024321
6220	0.000158157	0.000154038	0.000255323	0.000280225
6221	0.00023102	0.000261528	0.000330902	0.000319484
6222	0.00023102	0.000313401	0.000380277	0.000354906
6223	0.000241873	9.54334E-05	0	0
6224	0.000241873	0.000119527	0	0
6225	5.92747E-05	6.4369E-05	6.54492E-05	3.75504E-05
6226	5.92747E-05	2.88742E-05	5.63614E-05	7.58967E-05
6227	0.000255908	0.000303822	0.000274886	0.000171607
6228	0.000255908	0.000242533	0.000186449	9.68752E-05
6229	0.000172827	7.43702E-05	2.06074E-06	0
6230	0.000172827	0.000116353	3.87066E-06	0
6231	9.13852E-05	8.11795E-05	0.000109135	8.84158E-05
6232	9.13852E-05	9.98616E-05	6.72656E-05	7.86427E-05
6233	0.000402453	0.000298946	6.49124E-05	3.39967E-05
6234	0.000402453	0.000354747	6.15945E-07	5.53609E-07
6235	0.000308209	0.00037717	0.000487657	0.000491319
6236	0.000308209	0.000476496	0.00056244	0.000653374
6237	0.00020641	0.00021002	0.000235778	0.000207978
6238	0.00020641	0.000161182	0.000254791	0.00028883
6239	0.000278016	0.000284386	0.000235328	0.000143863
6240	0.000278016	0.000258208	0.000276648	0.000231743
6241	0.000495707	0.000534237	0.000682921	0.000691552
6242	0.000495707	0.000703158	0.000798055	0.000872492
6243	0.000338655	0.000387361	0.000504575	0.000478577
6244	0.000338655	0.000341063	0.000602996	0.000554046
6245	0.000340329	0.000386682	0.00055579	0.000576642
6246	0.000340329	0.000469239	0.000700752	0.000724155
6247	0.000333341	0.000368425	0.00045318	0.000435749
6248	0.000333341	0.000381657	0.000497861	0.000429763
6249	0.000343217	0.000344388	0.000537984	0.000881128
6250	0.000343217	0.000301008	0.000375465	0.000211623
6251	0.000227041	0.000208199	0.000234851	0.000207293
6252	0.000227041	0.000246339	0.000288498	0.000256621
6253	0.000286833	0.000162659	2.84764E-06	0
6254	0.000286833	0.000234332	4.57126E-05	1.23113E-05
6255	0.000285836	0.000262877	0.000487698	0.000672734
6256	0.000285836	0.000369706	0.000207049	7.27686E-05
6257	0.00019773	0.000252753	3.29935E-05	8.50319E-07
6258	0.00019773	0.000212361	1.16578E-05	4.62394E-06
6259	0.000224609	0.000281147	0.000341363	0.000342946
6260	0.000224609	0.000338828	0.000370478	0.000370103
6261	0.000338021	0.000345624	0.000533573	0.000751039
6262	0.000338021	0.000355786	0.000387076	0.000213808
6263	0.000256183	0.000312337	0.000342045	0.000312859
6264	0.000256183	0.000293822	0.000431925	0.000435685
6265	0.000196397	0.000216054	0.000294886	0.000278353
6266	0.000196397	0.000140479	0.000302064	0.00031467
6267	0.000175467	0.000276671	0.000305017	0.00025275
6268	0.000175467	0.000266248	0.000270453	0.000190479
6269	0.000244173	0.000294896	0.000344049	0.000329288
6270	0.000244173	0.000301678	0.000329277	0.000306505
6271	0.000417882	0.000484827	0.000913225	0.00150884
6272	0.000417882	0.000697064	0.000581292	0.00021912
6273	0.000206494	0.00028542	0.0003831	0.000375219
6274	0.000206494	0.000302529	0.000408469	0.000523959
6275	4.4441E-05	5.23854E-05	6.17983E-05	5.49005E-05
6276	4.4441E-05	6.59318E-06	6.60562E-05	6.83917E-05
6277	0.000408734	0.000431319	0.000730018	0.001168093
6278	0.000408734	0.000498822	0.000383215	0.000141329
6279	0.000192408	0.000256356	0.000298712	0.000260389
6280	0.000192408	0.000260727	0.000277702	0.000256455
6281	0.000184495	0.00016234	0.000140299	7.58102E-05
6282	0.000184495	0.000201572	0.000125649	0.000177922
6283	0.000222884	0.000307643	0.000478145	0.000613962
6284	0.000222884	0.000332389	0.000339843	0.000294452
6285	0.000348448	0.000464402	0.000779789	0.00123654
6286	0.000348448	0.000485596	0.000535072	0.000378514
6287	0.00080216	0.000499031	1.44548E-05	7.04525E-06
6288	0.00080216	0.000632601	2.71246E-05	8.25691E-06
6289	0.000322804	0.000345229	0.001054349	0.002929944
6290	0.000322804	0.0005819	0.000615442	0.000671347
6291	0.000202337	0.000313563	0.000408058	0.000374071
6292	0.000202337	0.0002825	0.000420531	0.000517937
6293	0.000245253	0.000289564	0.000222965	0.00012294
6294	0.000245253	0.000247189	0.000405443	0.000470678
6295	0.000292972	0.000222909	0.000176123	0.000100764
6296	0.000292972	0.000202328	0.000110004	5.83341E-05
6297	0.000255203	0.000282261	0.000419404	0.000429152
6298	0.000255203	0.000284789	0.000391166	0.000462233
6299	0.000252404	0.000245107	0.0002275	0.000167118
6300	0.000252404	0.000242203	0.000282135	0.000258292
6301	0.000211129	0.000239503	0.000252335	0.000208463
6302	0.000211129	0.000181418	0.000105095	9.46654E-05
6303	0.000342612	0.0003492	0.000567405	0.000844534
6304	0.000342612	0.000385957	0.000310218	0.000177764
6305	8.42455E-05	7.4736E-05	2.8175E-05	5.79136E-06
6306	8.42455E-05	2.11479E-05	6.22588E-06	2.7804E-07
6307	0.000244319	0.000295376	0.000338702	0.000320007
6308	0.000244319	0.000239401	0.000400017	0.00039008
6309	0.000502196	0.000568383	0.000778751	0.000826023
6310	0.000502196	0.000701562	0.000777704	0.00095526
6311	0.000219469	0.000258787	0.000304162	0.000254408
6312	0.000219469	0.000267899	0.000337168	0.000294442
6313	0.000177875	0.000196452	0.000260906	0.000193961
6314	0.000177875	0.000200215	0.000209934	0.0001867
6315	0.00029364	0.000242081	0.000186369	0.000105536
6316	0.00029364	0.000259115	0.000196837	6.83089E-05
6317	0.000201981	0.000239988	0.000301885	0.000291137
6318	0.000201981	0.000224439	0.000373311	0.000377381
6319	0.000112064	0.000145251	0.000179961	0.000159008
6320	0.000112064	0.000144161	0.000199944	0.000212387
6321	0.000174915	0.000197821	0.000233439	0.000204353
6322	0.000174915	0.000112957	0.000328131	0.000298686
6323	0.000448549	0.000270011	0.000116056	3.39778E-05
6324	0.000448549	0.000405852	1.46514E-05	1.07793E-06
6325	0.00025249	0.000234922	0.000207455	0.000147006
6326	0.00025249	0.000346298	0.000153982	0.000121223
6327	0.000143403	0.000173524	0.000152683	0.000100568
6328	0.000143403	0.000107787	0.000193411	0.000146258
6329	0.000291026	0.000180677	5.33704E-06	0
6330	0.000291026	0.000292071	1.29492E-05	9.35138E-07
6331	0.000285506	0.000146941	0.000106679	3.9767E-05
6332	0.000285506	0.000291052	7.24145E-05	2.49717E-05
6333	0.000213048	0.000200973	0.000309011	0.000470138
6334	0.000213048	0.000285943	0.000166497	6.72554E-05
6335	5.79988E-05	6.31671E-05	4.93557E-05	3.09085E-05
6336	5.79988E-05	3.08067E-05	3.57871E-05	4.06168E-05
6337	0.000285124	0.000277972	0.000279116	0.000188786
6338	0.000285124	0.000399571	0.000240637	0.000152433
6339	0.000480828	0.000358739	0.000324685	0.00019574
6340	0.000480828	0.000599441	0.000157716	3.79906E-05
6341	0.000302265	0.000257718	0.000147931	4.65274E-05
6342	0.000302265	0.000293332	0.000160531	0.000116978
6343	0.000284514	0.000278006	0.000458464	0.000656161
6344	0.000284514	0.000343682	0.000272498	0.000150925
6345	0.000437991	0.000243821	6.01847E-06	0
6346	0.000437991	0.00033625	1.86069E-05	8.96813E-07
6347	0.000309203	0.000299637	0.000116128	2.70359E-05
6348	0.000309203	0.000347276	0.000163396	7.67946E-05
6349	0.000241981	0.000311244	0.000211178	0.000128737
6350	0.000241981	0.000377478	0.000123532	5.78385E-05
6351	0.0003799	0.000339865	0.000504308	0.000650216
6352	0.0003799	0.000421689	0.000437353	0.000303273
6353	0.000245253	0.000190784	3.68804E-05	2.85024E-06
6354	0.000245253	0.000186468	1.15474E-05	1.13875E-06
6355	0.000475013	0.000335561	0.000475448	0.000676561
6356	0.000475013	0.000707212	0.000369051	0.000289991
6357	0.000335256	0.000244657	7.08155E-05	1.64391E-05
6358	0.000335256	0.000264323	5.37213E-05	1.77258E-05
6359	0.000137521	0.000126928	0.000119768	8.90021E-05
6360	0.000137521	0.000169537	7.3667E-05	9.12321E-05
6361	0.000402195	0.000334355	0.000404606	0.000417629
6362	0.000402195	0.0004811	0.000277354	0.000163273
6363	0.000437176	0.000213687	1.17906E-05	8.45305E-07
6364	0.000437176	0.000321754	6.07983E-05	4.34022E-05
6365	2.62093E-05	4.71823E-05	1.11142E-05	7.23009E-07
6366	2.62093E-05	4.72352E-05	5.10646E-06	4.07237E-07
6367	0.000341426	0.00026081	0.000259972	0.00027484
6368	0.000341426	0.00039438	0.000150172	4.35449E-05
6369	0.00029388	0.000293192	0.00037222	0.000481554
6370	0.00029388	0.00044062	0.000324028	0.000250118
6371	0.000111349	7.33105E-05	5.75822E-05	2.94496E-05
6372	0.000111349	0.000100331	5.47839E-05	7.04889E-05
6373	0.000213261	0.000238853	0.000279868	0.000255421
6374	0.000213261	0.000186183	0.000256833	0.000202403
6375	0.000263485	0.000313784	0.000360871	0.000313986
6376	0.000263485	0.000307697	0.000353587	0.000350695
6377	0.000259203	0.000278066	0.000355521	0.000333238
6378	0.000259203	0.000279705	0.000393022	0.000428016
6379	0.000338902	0.000314095	0.000345206	0.00029882
6380	0.000338902	0.000324074	0.000303823	0.000221037
6381	0.000292202	0.000248222	0.00027906	0.00024222
6382	0.000292202	0.000178981	0.000237195	0.000164663
6383	0.000413866	0.000361386	0.00038194	0.000321094
6384	0.000413866	0.000410345	0.000228254	0.000180327
6385	0.000237577	0.000225547	4.05558E-05	4.62905E-06
6386	0.000237577	0.000249111	5.7622E-05	2.03751E-05
6387	0.000238617	0.000302708	0.000464753	0.000718412
6388	0.000238617	0.000281329	0.000372941	0.000240964
6389	0.00033104	0.000273609	0.000390097	0.000501279
6390	0.00033104	0.000281127	0.000396953	0.00035759
6391	0.000186574	0.000230229	7.76283E-05	2.18304E-05
6392	0.000186574	0.000192508	0.000113167	6.79515E-05
6393	0.00031238	0.000266428	0.000226446	0.000176465
6394	0.00031238	0.000210829	0.000234427	0.00017287
6395	0.000370298	0.000313442	0.000117313	2.79501E-05
6396	0.000370298	0.000253611	0.000131434	4.04874E-05
6397	0.00031102	0.000148388	2.335E-05	2.07144E-06
6398	0.00031102	0.000307418	5.10463E-06	9.43764E-07
6399	0.000237794	0.000259641	0.000355398	0.000337766
6400	0.000237794	0.000246219	0.000309957	0.00040244
6401	0.000165193	0.000150417	0.00011791	7.05374E-05
6402	0.000165193	7.97927E-05	5.23615E-05	1.46578E-05
6403	0.000336654	0.000225509	0.000271564	0.000385886
6404	0.000336654	0.000307923	0.000198466	0.000139376
6405	0.000372449	0.000315881	0.000457644	0.000803396
6406	0.000372449	0.000359383	0.000247549	9.59916E-05
6407	0.000186482	0.00027682	0.000286019	0.000247738
6408	0.000186482	0.000246195	0.00030716	0.000279559
6409	0.000322506	0.000261547	0.000486377	0.000884426
6410	0.000322506	0.000351209	0.000280255	0.000150841
6411	0.000291367	0.000249493	0.000283078	0.00033419
6412	0.000291367	0.000280073	0.000234333	0.000225545
6413	0.000104118	8.31887E-05	9.06271E-05	8.22633E-05
6414	0.000104118	5.08552E-05	4.78995E-05	5.00752E-05
6415	0.000365214	0.000244709	2.57425E-06	0
6416	0.000365214	0.000208769	1.38386E-05	1.10382E-06
6417	0.000156206	0.000229752	0.000270885	0.00027941
6418	0.000156206	0.000192137	0.000318127	0.000288041
6419	0.000158863	0.000149086	3.40203E-05	3.57771E-06
6420	0.000158863	8.96839E-05	7.48717E-05	6.08604E-05
6421	8.14595E-05	7.31243E-05	6.62735E-05	3.90541E-05
6422	8.14595E-05	2.91624E-05	3.74972E-05	1.84401E-05
6423	0.000237651	0.000278495	0.000260859	0.000212765
6424	0.000237651	0.000330539	0.00029928	0.000247342
6425	0.000183387	0.000232085	0.000322177	0.000393529
6426	0.000183387	0.000211482	0.000441281	0.000488725
6427	6.67555E-05	5.05637E-05	0.000134022	0.000129252
6428	6.67555E-05	4.78165E-05	0.000134281	0.000140865
6429	0.000222513	0.000119494	7.49723E-06	0
6430	0.000222513	0.000163651	1.71484E-05	8.69693E-06
6431	0.000329888	0.00012595	9.49647E-06	4.64967E-07
6432	0.000329888	0.000270674	1.76105E-05	8.13147E-06
6433	0.000237035	0.000260524	8.54227E-05	2.22482E-05
6434	0.000237035	0.00016996	0.000118051	5.15375E-05
6435	9.38394E-05	8.92415E-05	0.000105099	9.43634E-05
6436	9.38394E-05	7.64057E-05	8.8128E-05	8.36444E-05
6437	0.000203606	0.000264401	0.000220701	0.000165697
6438	0.000203606	0.000185586	0.000303733	0.000297369
6439	0.000360514	0.000407676	0.00060414	0.000916867
6440	0.000360514	0.000476715	0.000409828	0.00023619
6441	0.000231809	0.000204669	0.000277392	0.000319043
6442	0.000231809	0.000305555	0.000328372	0.000401069
6443	0.000245314	0.00036336	0.000417806	0.000381443
6444	0.000245314	0.000267983	0.000462527	0.000498895
6445	0.000158773	0.000275888	0.000333764	0.000324393
6446	0.000158773	0.000240766	0.000368922	0.000388326
6447	0.000169351	0.000224397	0.000252118	0.000218347
6448	0.000169351	0.000120672	0.000304263	0.000237148
6449	0.000288211	0.000249552	0.000337009	0.000315842
6450	0.000288211	0.000210734	0.000290675	0.000284137
6451	0.000314606	0.000244223	4.14918E-05	5.22946E-06
6452	0.000314606	0.000227458	6.56836E-05	3.5235E-05
6453	0.000198021	0.000215397	2.60892E-05	8.91933E-07
6454	0.000198021	0.000171892	3.13999E-05	7.74139E-06
6455	0.000186604	3.23623E-05	0	0
6456	0.000186604	5.04573E-05	0	1.13083E-06
6457	0.000120082	7.60171E-05	2.5629E-05	1.28264E-05
6458	0.000120082	6.08671E-05	3.42255E-05	2.63767E-05
6459	0.000101386	0.000151994	0.000169642	0.000157706
6460	0.000101386	0.000107451	0.000177698	0.000200469
6461	0.000230801	0.000301532	0.000351504	0.000332461
6462	0.000230801	0.000348243	0.000413433	0.000405823
6463	0.000297827	0.000385337	0.000460286	0.000409368
6464	0.000297827	0.000291529	0.000546491	0.000570332
6465	0.000308955	0.000345934	0.000456615	0.000517627
6466	0.000308955	0.000311024	0.000435196	0.000428549
6467	0.000240289	0.000204245	0.000287926	0.000298612
6468	0.000240289	0.000120913	0.000230879	0.000208781
6469	0.000332859	0.000309624	0.000429305	0.000725473
6470	0.000332859	0.000372786	0.000286012	0.000131851
6471	0.000292186	0.000182867	8.41213E-07	2.18101E-06
6472	0.000292186	0.000239712	8.30536E-05	3.46447E-05
6473	0.000432984	0.00026128	1.21148E-06	0
6474	0.000432984	0.000341397	1.1425E-05	9.32736E-07
6475	0.000193094	0.000173019	0.000154518	0.000120854
6476	0.000193094	0.000230946	0.000151414	0.000139724
6477	0.000173672	0.000175226	0.00018705	0.000155231
6478	0.000173672	7.22934E-05	0.000262177	0.000272347
6479	0.000175421	0.000132372	0.00012102	0.000103458
6480	0.000175421	0.00010679	0.000146929	0.000156986
6481	0.000246221	0.000246331	0.000261909	0.000219499
6482	0.000246221	0.000308537	0.000312026	0.000397707
6483	0.000169351	0.000133786	0.000137738	8.49131E-05
6484	0.000169351	0.000161648	0.000136026	0.000126877
6485	0.000159822	0.000143978	0.000243506	0.000385301
6486	0.000159822	0.000127281	0.00012097	5.12694E-05
6487	0.000195725	0.000142601	0.00010293	5.93618E-05
6488	0.000195725	0.000114261	0.000135008	0.000124089
6489	9.83382E-05	9.86565E-05	0.000123819	0.000114528
6490	9.83382E-05	0.000104085	0.000132476	0.000110377
6491	0.000108437	6.33987E-05	4.52533E-05	2.45706E-05
6492	0.000108437	4.86987E-05	2.88572E-05	8.97726E-06
6493	8.21535E-05	7.38722E-05	0.000118238	0.00014919
6494	8.21535E-05	8.08187E-05	0.000115585	0.00010845
6495	8.81967E-05	6.91919E-05	8.72132E-05	6.44628E-05
6496	8.81967E-05	7.60891E-05	8.02392E-05	9.72754E-05
6497	0.000397318	0.000343884	0.000605892	0.001107175
6498	0.000397318	0.000427111	0.000259257	8.32367E-05
6499	6.27026E-05	4.54602E-05	4.5501E-05	2.81653E-05
6500	6.27026E-05	4.25072E-05	4.14669E-05	5.72609E-05
6501	0.000302088	0.000246546	0.000447645	0.000721651
6502	0.000302088	0.000431291	0.000228126	0.000134928
6503	0.000470335	0.000437263	0.000747423	0.001172548
6504	0.000470335	0.000712974	0.000342061	0.000144794
6505	0.000301794	0.000263737	0.000316543	0.000311063
6506	0.000301794	0.000294131	0.000342414	0.000387609
6507	0.000123585	9.99734E-05	9.33626E-05	4.61563E-05
6508	0.000123585	0.000132491	0.000139243	0.000146202
6509	0.00022547	8.78991E-05	2.28412E-06	0
6510	0.00022547	0.000179109	4.25466E-06	3.95435E-07
6511	0.000101073	7.90416E-05	7.05665E-05	5.93745E-05
6512	0.000101073	8.37418E-05	6.77873E-05	3.6195E-05
6513	8.94432E-05	7.44878E-05	7.55279E-05	6.00746E-05
6514	8.94432E-05	8.69412E-05	7.32366E-05	7.61513E-05
6515	4.05297E-05	3.35875E-05	2.5773E-05	1.48504E-05
6516	4.05297E-05	4.29394E-05	2.13336E-05	1.46363E-05
6517	4.18873E-05	3.34544E-05	3.84547E-05	3.83084E-05
6518	4.18873E-05	9.79879E-06	3.56846E-05	4.45638E-05
6519	7.80893E-05	6.72198E-05	7.38739E-05	6.95168E-05
6520	7.80893E-05	1.63651E-05	9.41504E-05	0.000107321
6521	0.000112728	7.81474E-05	1.56347E-05	1.23461E-06
6522	0.000112728	9.62831E-05	5.11711E-05	5.44886E-05
6523	0.000429538	0.000434645	0.000383158	0.00030746
6524	0.000429538	0.000478054	0.000411666	0.000348315
6525	0.000125881	0.000100149	8.73208E-05	6.29863E-05
6526	0.000125881	9.7824E-05	6.11305E-05	2.81693E-05
6527	5.71944E-05	4.15502E-05	2.52831E-06	0
6528	5.71944E-05	4.83955E-05	2.9411E-05	1.95127E-05
6529	0.000205009	0.000168814	7.86939E-06	0
6530	0.000205009	0.000106213	2.71766E-07	0
6531	0.000188457	0.000175293	0.000128183	5.42345E-05
6532	0.000188457	0.000174638	0.000119898	8.44741E-05
6533	7.56259E-05	6.44257E-05	0.000110622	0.000159059
6534	7.56259E-05	4.32776E-05	6.41117E-05	2.83059E-05
6535	4.00076E-05	4.172E-06	0	0
6536	4.00076E-05	1.47456E-05	0	0
6537	0.000372576	0.000111706	0	0
6538	0.000372576	0.000227694	3.60366E-07	3.95435E-07
6539	0.000137836	8.56119E-05	1.02296E-05	5.64953E-07
6540	0.000137836	5.79892E-05	5.18411E-05	3.98458E-05
6541	0.000223732	0.000123045	1.29314E-05	3.27972E-07
6542	0.000223732	9.92284E-05	7.87697E-05	6.50342E-05
6543	5.29324E-05	4.29856E-05	6.35935E-05	4.82374E-05
6544	5.29324E-05	5.51902E-06	3.03968E-05	4.76854E-05
6545	0.000343832	0.00017692	0.000150802	0.000131216
6546	0.000343832	0.000281757	8.22085E-05	5.38848E-05
6547	0.00030301	0.000189993	6.33533E-05	2.27008E-05
6548	0.00030301	0.000173502	7.792E-05	5.89658E-05
6549	0.000556833	0.000235051	2.06514E-05	8.52853E-07
6550	0.000556833	0.000451051	2.18706E-05	1.46521E-05
6551	0.000267014	0.00031309	0.000392045	0.000462459
6552	0.000267014	0.000289081	0.000506695	0.000598069
6553	0.00038671	0.000339424	0.000583132	0.000962747
6554	0.00038671	0.000483585	0.000329399	0.000196484
6555	0.000139061	8.74204E-05	5.19564E-05	2.7051E-05
6556	0.000139061	0.000126709	2.55939E-05	1.2991E-05
6557	0.000294653	0.00028543	0.000397051	0.00051483
6558	0.000294653	0.000353807	0.000281197	0.000160217
6559	0.000273639	5.02264E-05	0	0
6560	0.000273639	0.000161871	0	4.74522E-07
6561	0.000225458	0.000179493	1.24593E-06	0
6562	0.000225458	0.000197969	9.20932E-06	2.29963E-06
6563	0.000411719	0.000309447	0.000420537	0.000547959
6564	0.000411719	0.000477442	0.00015771	3.62985E-05
6565	0.000164025	9.77642E-05	9.01734E-07	0
6566	0.000164025	8.35952E-05	1.33311E-05	4.03807E-06
6567	0.00018732	0.000197805	2.79111E-06	0
6568	0.00018732	0.000177193	3.47732E-06	0
6569	6.09044E-05	5.088E-05	7.42203E-05	7.36063E-05
6570	6.09044E-05	6.16975E-05	4.69132E-05	5.19883E-05
6571	0.000340492	0.00036132	0.000360541	0.000285602
6572	0.000340492	0.000402605	0.000421082	0.000377845
6573	0.000282527	0.000298709	0.000361808	0.000362282
6574	0.000282527	0.000358404	0.000294279	0.00019128
6575	0.000268787	0.00032925	0.000297283	0.000202617
6576	0.000268787	0.00028922	1.37807E-05	6.24325E-06
6577	9.59059E-05	0.000104174	6.38657E-05	2.0972E-05
6578	9.59059E-05	0.000113359	0.000100495	6.4855E-05
6579	0.000351799	0.000411286	0.000765218	0.001306583
6580	0.000351799	0.000495632	0.000417713	0.000170367
6581	0.000226596	0.000282999	0.000328297	0.000345406
6582	0.000226596	0.000238346	0.00036005	0.000341013
6583	0.000251678	0.000277584	0.000367829	0.000435686
6584	0.000251678	0.000243905	0.000397469	0.000324977
6585	0.000301653	0.000216004	7.01474E-05	1.957E-05
6586	0.000301653	0.000256768	7.02151E-05	4.01852E-05
6587	0.000109518	8.74624E-05	2.58038E-06	0
6588	0.000109518	0.000137071	4.25553E-05	4.5852E-05
6589	0.000237947	0.00029723	0.000360227	0.000357635
6590	0.000237947	0.000391899	0.000391378	0.000403789
6591	0.000240171	0.000260327	0.000277779	0.000253116
6592	0.000240171	0.000292429	0.000315126	0.000344875
6593	0.000288606	0.000290368	0.000358349	0.000351648
6594	0.000288606	0.000223261	0.000336115	0.000291331
6595	4.6571E-05	4.99266E-05	7.16203E-05	7.78561E-05
6596	4.6571E-05	7.6947E-05	7.25596E-05	0.000157781
6597	0.000180658	0.000203315	0.000246088	0.000258293
6598	0.000180658	0.000162139	0.000228188	0.000201723
6599	0.000151506	9.34028E-05	0	0
6600	0.000151506	7.64122E-05	0	0
6601	0.000235377	0.000263521	0.000397382	0.000635776
6602	0.000235377	0.000125567	0.000457248	0.000487782
6603	5.68405E-05	6.10491E-05	6.02733E-05	4.49448E-05
6604	5.68405E-05	2.91811E-05	5.23088E-05	2.73657E-05
6605	7.06574E-05	8.51633E-05	0.000127956	0.000158324
6606	7.06574E-05	2.72623E-05	0.000104887	6.77067E-05
6607	0.000314167	0.00031606	0.000229768	0.000163782
6608	0.000314167	0.000389362	0.00014415	6.47558E-05
6609	0.000200075	0.000185649	0.000245514	0.000198142
6610	0.000200075	0.000271015	0.000230907	0.000193942
6611	0.000163276	0.000154724	0.000266709	0.000364761
6612	0.000163276	0.000164808	0.000213821	0.000407033
6613	0.000210564	0.000218588	0.000199441	0.000157031
